,longitude,latitude,total_rooms,total_bedrooms,population,households,median_income,median_house_value,housing_mdian_age
2781,-120.99,37.61,512.0,132.0,443.0,127.0,1.2857,60000.0,39.0
2782,-121.96,37.58,3575.0,597.0,1777.0,559.0,5.7192,283500.0,15.0
2783,-121.58,39.16,1897.0,378.0,888.0,385.0,2.1111,68700.0,33.0
2784,-120.59,38.53,432.0,87.0,208.0,73.0,3.6125,100000.0,15.0
2785,-117.58,33.87,701.0,131.0,356.0,125.0,3.2917,144300.0,30.0
2786,-121.84,39.75,4362.0,1053.0,2053.0,1000.0,1.7284,74500.0,29.0
2787,-121.8,36.69,3877.0,914.0,2274.0,858.0,3.4239,194800.0,12.0
2788,-122.22,37.81,2944.0,536.0,1034.0,521.0,5.3509,302100.0,52.0
2789,-117.64,33.45,1528.0,234.0,607.0,218.0,6.2871,325500.0,26.0
2790,-120.42,37.98,3059.0,609.0,1335.0,581.0,2.5129,115900.0,18.0
2791,-118.3,34.06,1390.0,872.0,2860.0,827.0,1.468,137500.0,47.0
2792,-122.25,37.87,1204.0,460.0,2016.0,477.0,0.949,350000.0,52.0
2793,-120.27,39.35,2520.0,401.0,397.0,165.0,4.665,145600.0,11.0
2794,-119.88,36.93,3174.0,520.0,1590.0,488.0,4.5347,101200.0,12.0
2795,-122.37,37.58,2188.0,361.0,917.0,357.0,4.4,500000.0,52.0
2796,-117.82,33.72,3260.0,458.0,1383.0,442.0,6.5987,272800.0,24.0
2797,-118.22,33.93,443.0,170.0,903.0,189.0,2.1964,125000.0,30.0
2798,-120.97,38.65,3707.0,602.0,1601.0,555.0,4.0714,300600.0,9.0
2799,-122.06,37.7,3906.0,790.0,1912.0,770.0,3.5187,209400.0,33.0
2800,-118.23,33.92,2698.0,640.0,1953.0,613.0,1.2222,107200.0,32.0
2801,-117.34,34.46,5983.0,1122.0,3515.0,1064.0,3.1505,102000.0,9.0
2802,-119.24,36.33,3289.0,621.0,1866.0,631.0,3.1599,95000.0,9.0
2803,-122.18,37.73,4074.0,874.0,2736.0,780.0,2.455,82400.0,42.0
2804,-118.2,33.82,1758.0,347.0,954.0,312.0,5.2606,198900.0,43.0
2805,-117.07,32.81,2000.0,402.0,778.0,369.0,4.3594,224200.0,15.0
2806,-122.25,38.02,1803.0,267.0,946.0,266.0,5.7001,205100.0,16.0
2807,-118.42,34.31,6755.0,1443.0,4205.0,1395.0,3.9583,163200.0,19.0
2808,-122.27,37.85,1966.0,347.0,793.0,331.0,2.775,152500.0,52.0
2809,-117.92,33.65,1087.0,423.0,807.0,425.0,0.9702,225400.0,28.0
2810,-118.16,34.13,4003.0,647.0,1337.0,631.0,7.723,500001.0,36.0
2811,-122.49,37.69,2576.0,443.0,1273.0,433.0,4.7391,272800.0,35.0
2812,-122.48,38.31,2375.0,560.0,1124.0,502.0,2.3276,166200.0,29.0
2813,-117.67,34.02,3042.0,524.0,1516.0,475.0,4.8906,178500.0,16.0
2814,-117.15,32.91,1259.0,238.0,889.0,247.0,4.9464,174800.0,14.0
2815,-118.34,34.03,2437.0,502.0,1151.0,477.0,2.4444,134100.0,46.0
2816,-121.54,38.5,6093.0,1051.0,2415.0,997.0,4.2075,183600.0,15.0
2817,-118.15,33.97,1174.0,373.0,1758.0,361.0,2.4263,158100.0,32.0
2818,-122.54,38.14,4431.0,603.0,1659.0,630.0,7.5412,392100.0,16.0
2819,-118.01,33.88,1434.0,391.0,1088.0,341.0,3.369,269600.0,19.0
2820,-117.68,35.62,2994.0,741.0,1481.0,581.0,2.1458,52400.0,30.0
2821,-120.64,35.26,3298.0,716.0,1862.0,687.0,2.1507,221500.0,21.0
2822,-121.29,38.1,1551.0,297.0,785.0,281.0,3.775,163300.0,14.0
2823,-120.19,37.53,1470.0,341.0,706.0,283.0,1.7614,71300.0,25.0
2824,-117.31,34.1,2899.0,755.0,2406.0,655.0,1.5208,69500.0,28.0
2825,-118.09,33.87,3498.0,728.0,2098.0,697.0,3.9837,246000.0,31.0
2826,-117.99,34.12,1527.0,331.0,1504.0,324.0,3.2857,130100.0,37.0
2827,-119.81,34.47,4382.0,618.0,1728.0,587.0,7.4734,432200.0,26.0
2828,-116.96,33.52,2802.0,471.0,1155.0,421.0,4.125,392100.0,9.0
2829,-122.31,37.57,1437.0,305.0,979.0,331.0,4.0,273700.0,37.0
2830,-117.39,33.97,3307.0,553.0,1269.0,529.0,4.3176,136200.0,52.0
2831,-118.51,34.19,2182.0,409.0,1141.0,379.0,4.2865,221100.0,38.0
2832,-117.3,34.12,1127.0,275.0,971.0,249.0,2.0583,64800.0,34.0
2833,-120.85,37.51,1131.0,285.0,728.0,281.0,1.5531,93100.0,15.0
2834,-121.31,37.93,1556.0,314.0,1140.0,304.0,2.4667,81400.0,21.0
2835,-118.16,34.09,1515.0,415.0,1345.0,346.0,2.375,175000.0,33.0
2836,-118.03,33.84,4781.0,831.0,2568.0,797.0,5.4746,226400.0,30.0
2837,-119.88,34.4,2741.0,623.0,2272.0,624.0,2.2647,216700.0,25.0
2838,-118.57,34.17,2072.0,318.0,908.0,342.0,6.0928,327300.0,35.0
2839,-122.11,37.14,3201.0,640.0,1722.0,570.0,4.4597,204100.0,29.0
2840,-122.43,37.76,2332.0,434.0,861.0,406.0,4.4318,437500.0,52.0
2841,-118.27,33.96,1126.0,270.0,999.0,265.0,0.5495,91700.0,38.0
2842,-117.16,33.76,4934.0,929.0,2508.0,840.0,2.625,155400.0,11.0
2843,-122.07,37.89,2139.0,343.0,809.0,340.0,5.5636,268800.0,38.0
2844,-117.09,34.01,106.0,18.0,27.0,12.0,4.0556,131300.0,37.0
2845,-122.31,37.92,1895.0,600.0,983.0,519.0,2.5,195800.0,12.0
2846,-122.19,37.73,1066.0,253.0,825.0,244.0,2.1538,79700.0,44.0
2847,-117.0,32.73,6050.0,1143.0,3424.0,1131.0,3.7647,127600.0,17.0
2848,-117.21,33.19,3765.0,612.0,1722.0,593.0,4.8152,218500.0,21.0
2849,-118.26,34.14,902.0,320.0,650.0,334.0,1.5417,268800.0,51.0
2850,-122.1,37.36,2063.0,266.0,676.0,252.0,8.5294,500001.0,35.0
2851,-121.86,36.6,1409.0,307.0,633.0,290.0,3.5568,191200.0,33.0
2852,-117.24,33.11,3487.0,545.0,1410.0,557.0,6.0336,240300.0,10.0
2853,-116.37,33.72,6190.0,1355.0,2242.0,1043.0,3.0021,152300.0,19.0
2854,-121.32,38.41,4401.0,655.0,1970.0,639.0,5.8239,247500.0,17.0
2855,-118.7,34.28,3536.0,646.0,1837.0,580.0,4.4964,238300.0,27.0
2856,-118.15,33.95,1053.0,230.0,686.0,211.0,4.0,263200.0,31.0
2857,-118.3,33.73,2852.0,603.0,1130.0,560.0,4.194,293900.0,47.0
2858,-118.52,34.19,1892.0,347.0,1039.0,343.0,4.8295,212100.0,37.0
2859,-118.22,33.99,1499.0,437.0,1754.0,447.0,4.3164,143200.0,6.0
2860,-122.41,37.65,3436.0,868.0,2583.0,817.0,3.5039,232400.0,32.0
2861,-122.3,37.89,1520.0,402.0,815.0,375.0,2.8036,211600.0,46.0
2862,-121.43,38.56,1533.0,288.0,532.0,257.0,2.5417,125900.0,50.0
2863,-117.23,32.86,1200.0,468.0,648.0,443.0,3.045,100000.0,16.0
2864,-117.23,32.79,2578.0,665.0,989.0,622.0,3.5484,238000.0,23.0
2865,-117.16,32.72,788.0,463.0,805.0,391.0,0.9142,162500.0,52.0
2866,-122.41,37.66,1075.0,318.0,906.0,294.0,3.0052,242500.0,34.0
2867,-117.23,32.73,2052.0,287.0,699.0,265.0,7.5557,441400.0,36.0
2868,-118.33,34.0,1671.0,388.0,895.0,317.0,2.2054,121500.0,47.0
2869,-117.43,33.55,446.0,62.0,188.0,68.0,9.4356,465600.0,8.0
2870,-118.36,34.08,1965.0,480.0,794.0,451.0,3.2824,304800.0,52.0
2871,-121.09,38.97,1467.0,221.0,688.0,231.0,5.2536,191900.0,13.0
2872,-119.45,35.15,5050.0,964.0,2293.0,919.0,3.1592,75400.0,33.0
2873,-121.27,38.64,1597.0,280.0,657.0,273.0,4.3098,213500.0,22.0
2874,-118.0,33.9,1758.0,309.0,972.0,338.0,4.3831,209800.0,35.0
2875,-118.21,34.05,2146.0,607.0,2868.0,625.0,2.121,144000.0,45.0
2876,-122.5,37.77,2299.0,441.0,1252.0,415.0,5.0562,336700.0,52.0
2877,-122.31,37.92,1250.0,236.0,631.0,279.0,3.724,220100.0,38.0
2878,-118.3,34.0,1131.0,281.0,859.0,230.0,1.1806,134600.0,40.0
2879,-121.84,38.02,66.0,22.0,37.0,21.0,0.536,87500.0,46.0
2880,-117.25,32.8,2061.0,631.0,1007.0,577.0,2.5813,253100.0,30.0
2881,-124.14,40.6,1148.0,206.0,521.0,219.0,4.025,128100.0,27.0
2882,-118.18,34.05,1070.0,231.0,925.0,220.0,1.825,133000.0,52.0
2883,-119.78,36.8,3426.0,623.0,1938.0,647.0,2.8994,66000.0,34.0
2884,-122.22,38.08,2811.0,539.0,1574.0,516.0,3.1053,96700.0,37.0
2885,-118.5,34.26,2831.0,510.0,1340.0,504.0,4.8316,237300.0,33.0
2886,-118.45,34.18,1843.0,442.0,861.0,417.0,3.6875,246400.0,34.0
2887,-119.79,36.31,4984.0,1029.0,2414.0,961.0,2.2937,72300.0,25.0
2888,-117.21,32.74,3025.0,583.0,1980.0,550.0,2.2982,87500.0,45.0
2889,-122.08,40.64,3099.0,519.0,1447.0,494.0,4.0132,141200.0,14.0
2890,-122.31,37.52,2328.0,335.0,969.0,354.0,7.7364,435800.0,24.0
2891,-119.74,36.76,912.0,216.0,842.0,219.0,1.4766,52800.0,36.0
2892,-118.28,34.01,795.0,308.0,1118.0,275.0,1.2175,131300.0,52.0
2893,-118.27,34.11,3825.0,916.0,1378.0,746.0,4.4094,352600.0,39.0
2894,-117.2,33.16,4503.0,1137.0,3094.0,1091.0,2.3159,91600.0,13.0
2895,-122.33,37.53,1729.0,383.0,769.0,352.0,4.0417,458500.0,25.0
2896,-120.86,35.4,2787.0,641.0,1106.0,501.0,2.7043,186200.0,21.0
2897,-119.47,35.4,2167.0,421.0,1301.0,394.0,1.9718,69800.0,32.0
2898,-117.27,34.16,2894.0,427.0,1151.0,446.0,6.2236,159700.0,32.0
2899,-121.92,38.02,2750.0,479.0,1526.0,484.0,5.102,156500.0,8.0
2900,-121.45,38.56,1250.0,235.0,452.0,232.0,2.625,121200.0,51.0
2901,-117.91,33.84,919.0,253.0,912.0,249.0,1.5903,165400.0,16.0
2902,-118.48,35.61,4002.0,930.0,1614.0,731.0,1.6236,67300.0,17.0
2903,-118.03,33.84,3857.0,857.0,2328.0,830.0,4.0156,196000.0,28.0
2904,-118.32,34.04,1184.0,328.0,953.0,311.0,2.3526,156300.0,48.0
2905,-121.3,38.89,1750.0,297.0,1012.0,315.0,3.4706,99300.0,23.0
2906,-117.69,34.07,4055.0,739.0,2470.0,753.0,3.8586,136000.0,34.0
2907,-118.34,33.94,2796.0,1041.0,4033.0,944.0,2.4886,160700.0,36.0
2908,-121.92,36.62,2584.0,599.0,790.0,444.0,2.5263,286400.0,52.0
2909,-122.11,37.41,5110.0,1599.0,2764.0,1482.0,3.4198,351900.0,27.0
2910,-117.65,34.1,2808.0,585.0,1444.0,550.0,2.7159,139300.0,44.0
2911,-121.8,38.01,3184.0,581.0,1399.0,548.0,2.7234,110200.0,44.0
2912,-122.66,38.81,852.0,176.0,461.0,142.0,3.4375,83300.0,22.0
2913,-122.39,37.78,3464.0,1179.0,1441.0,919.0,4.7105,275000.0,3.0
2914,-117.06,34.87,3348.0,619.0,1756.0,557.0,3.5987,91400.0,14.0
2915,-121.34,38.66,3154.0,860.0,1837.0,793.0,1.9805,92900.0,16.0
2916,-121.92,36.95,3457.0,699.0,1327.0,563.0,3.6597,252300.0,29.0
2917,-122.59,38.04,3412.0,455.0,1238.0,406.0,8.3646,397300.0,25.0
2918,-118.28,34.11,1156.0,203.0,514.0,213.0,4.2019,352100.0,46.0
2919,-121.39,38.6,5773.0,1320.0,2607.0,1250.0,2.5238,118800.0,22.0
2920,-122.33,40.52,2801.0,507.0,1318.0,454.0,3.5081,116700.0,23.0
2921,-118.2,34.04,1894.0,408.0,1629.0,379.0,3.7619,127600.0,47.0
2922,-121.96,37.0,3847.0,727.0,1725.0,737.0,3.3447,305200.0,20.0
2923,-117.89,33.87,1569.0,422.0,835.0,386.0,3.0465,148900.0,32.0
2924,-117.23,32.88,5566.0,1465.0,6303.0,1458.0,1.858,205000.0,18.0
2925,-122.0,37.12,4413.0,672.0,1674.0,608.0,6.9772,383300.0,17.0
2926,-118.4,34.28,3517.0,810.0,3134.0,847.0,2.6652,164800.0,22.0
2927,-122.46,37.76,2236.0,545.0,1186.0,532.0,3.4531,414300.0,52.0
2928,-121.99,37.54,3584.0,715.0,1673.0,661.0,3.9444,240100.0,18.0
2929,-117.23,32.74,735.0,139.0,299.0,134.0,4.6354,179200.0,16.0
2930,-121.84,37.29,2937.0,648.0,1780.0,665.0,4.3851,160400.0,4.0
2931,-118.15,34.86,4597.0,1009.0,2227.0,821.0,2.6149,83500.0,10.0
2932,-118.33,33.98,3063.0,796.0,2153.0,721.0,1.8472,149100.0,38.0
2933,-120.68,35.51,1701.0,298.0,941.0,293.0,4.3218,209100.0,17.0
2934,-117.95,33.79,2912.0,520.0,1625.0,501.0,4.4667,190600.0,34.0
2935,-117.97,34.05,1452.0,268.0,1274.0,278.0,3.6563,162700.0,33.0
2936,-119.75,36.87,13802.0,2244.0,5226.0,1972.0,5.0941,143700.0,3.0
2937,-122.08,37.35,1347.0,207.0,548.0,189.0,7.7068,500001.0,35.0
2938,-122.32,37.95,1425.0,245.0,573.0,239.0,4.35,185000.0,36.0
2939,-122.22,38.1,931.0,181.0,566.0,207.0,3.0221,93300.0,38.0
2940,-124.09,40.55,2978.0,553.0,1370.0,480.0,2.7644,97300.0,24.0
2941,-121.5,38.57,1124.0,344.0,807.0,316.0,1.4712,94600.0,41.0
2942,-118.11,33.91,3056.0,759.0,1561.0,740.0,3.1369,196900.0,19.0
2943,-121.23,37.96,2351.0,564.0,1591.0,549.0,1.6563,57200.0,37.0
2944,-121.89,37.28,2418.0,375.0,988.0,374.0,6.0936,365400.0,35.0
2945,-122.48,37.65,3348.0,666.0,1817.0,668.0,4.2593,227400.0,39.0
2946,-118.31,34.09,2517.0,842.0,2446.0,689.0,2.1524,187500.0,36.0
2947,-123.02,38.81,956.0,213.0,488.0,215.0,3.025,140600.0,35.0
2948,-120.47,34.65,2193.0,430.0,1074.0,377.0,2.3333,130200.0,32.0
2949,-122.1,37.68,2116.0,503.0,1109.0,448.0,2.535,174000.0,37.0
2950,-122.42,37.79,3364.0,1100.0,2112.0,1045.0,2.1343,400000.0,52.0
2951,-122.64,41.63,2722.0,479.0,1108.0,430.0,3.1062,100000.0,19.0
2952,-118.02,33.91,2518.0,429.0,1309.0,421.0,4.7861,210700.0,34.0
2953,-119.02,35.36,1833.0,396.0,947.0,363.0,2.2827,70000.0,48.0
2954,-121.33,38.65,2446.0,523.0,1132.0,513.0,2.6266,198500.0,23.0
2955,-118.08,33.95,1962.0,387.0,1274.0,398.0,4.8304,160600.0,32.0
2956,-118.08,33.79,2840.0,395.0,1127.0,396.0,7.6144,376200.0,34.0
2957,-118.23,33.91,1694.0,393.0,1890.0,373.0,3.0341,89100.0,27.0
2958,-118.29,33.75,1319.0,292.0,766.0,285.0,2.7031,218900.0,37.0
2959,-118.02,34.13,1966.0,319.0,980.0,297.0,7.7307,429000.0,34.0
2960,-117.89,33.6,1496.0,247.0,441.0,203.0,7.8164,500001.0,36.0
2961,-118.23,34.65,1827.0,348.0,766.0,335.0,3.5673,136300.0,17.0
2962,-118.31,34.02,1423.0,278.0,822.0,276.0,2.4519,98100.0,45.0
2963,-118.07,33.8,3486.0,507.0,1311.0,503.0,7.1221,384500.0,34.0
2964,-118.25,33.94,1113.0,378.0,1305.0,334.0,1.1434,91300.0,43.0
2965,-122.44,37.71,2711.0,591.0,1848.0,524.0,3.9567,251500.0,52.0
2966,-119.75,34.5,3563.0,579.0,1479.0,575.0,5.9522,438400.0,26.0
2967,-117.94,33.94,1962.0,540.0,1236.0,520.0,2.2156,145000.0,26.0
2968,-119.23,34.17,6171.0,1490.0,2164.0,1210.0,3.6875,500001.0,18.0
2969,-118.11,34.68,7430.0,1184.0,3489.0,1115.0,5.3267,140100.0,6.0
2970,-122.47,37.77,2241.0,443.0,1042.0,377.0,4.1635,398400.0,52.0
2971,-120.93,35.76,8997.0,1698.0,1825.0,756.0,3.23,154300.0,11.0
2972,-118.14,34.17,2667.0,486.0,1681.0,504.0,4.0524,173100.0,52.0
2973,-122.73,38.46,4042.0,1298.0,2323.0,1158.0,2.0651,135400.0,14.0
2974,-117.06,32.76,2356.0,476.0,1231.0,499.0,2.965,155700.0,37.0
2975,-120.71,35.5,3098.0,453.0,1433.0,434.0,5.2508,292900.0,12.0
2976,-118.31,34.05,1692.0,423.0,1578.0,406.0,2.5313,305800.0,35.0
2977,-119.7,36.75,3626.0,779.0,1819.0,731.0,2.4956,87500.0,11.0
2978,-121.34,38.64,2761.0,501.0,1128.0,482.0,3.7562,139700.0,17.0
2979,-117.91,34.09,4327.0,1037.0,2296.0,963.0,3.0441,185400.0,20.0
2980,-119.76,36.79,2463.0,468.0,1261.0,486.0,3.3281,75100.0,32.0
2981,-120.66,35.49,4422.0,945.0,2307.0,885.0,2.8285,171300.0,17.0
2982,-118.28,34.08,1618.0,522.0,1454.0,440.0,3.1607,182000.0,42.0
2983,-122.54,37.9,2491.0,460.0,937.0,455.0,4.4375,370000.0,48.0
2984,-117.59,33.88,3239.0,849.0,2751.0,813.0,2.6111,107000.0,13.0
2985,-120.47,34.94,1368.0,308.0,642.0,303.0,1.8633,109400.0,17.0
2986,-118.25,33.93,819.0,233.0,899.0,228.0,1.1346,85400.0,42.0
2987,-121.97,37.29,4096.0,743.0,2027.0,741.0,5.3294,300300.0,25.0
2988,-122.01,36.97,2162.0,509.0,1208.0,464.0,2.5417,260900.0,43.0
2989,-122.02,37.6,1295.0,295.0,1097.0,328.0,3.2386,149600.0,32.0
2990,-118.23,34.09,1638.0,456.0,1500.0,430.0,2.6923,150000.0,49.0
2991,-117.17,34.28,4867.0,718.0,780.0,250.0,7.1997,253800.0,13.0
2992,-122.33,37.39,573.0,102.0,232.0,92.0,6.2263,500001.0,52.0
2993,-117.91,33.6,2088.0,510.0,673.0,390.0,5.1048,500001.0,37.0
2994,-117.93,33.86,931.0,181.0,516.0,174.0,5.5867,182500.0,35.0
2995,-119.86,34.42,1450.0,642.0,1258.0,607.0,1.179,225000.0,23.0
2996,-118.14,34.06,5257.0,1082.0,3496.0,1036.0,3.3906,237200.0,27.0
2997,-119.7,36.3,956.0,201.0,693.0,220.0,2.2895,62000.0,10.0
2998,-117.12,34.1,96.0,14.0,46.0,14.0,3.2708,162500.0,40.0
2999,-119.63,34.42,1765.0,263.0,753.0,260.0,8.5608,500001.0,42.0
