,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
1304,-121.46,38.7,32.0,965.0,183.0,568.0,188.0,3.8611,93900.0
1305,-119.28,36.32,29.0,2274.0,514.0,1234.0,521.0,1.9138,66900.0
1306,-118.74,34.28,21.0,4056.0,637.0,1974.0,634.0,5.9024,221000.0
1307,-119.33,36.19,27.0,418.0,163.0,332.0,141.0,1.0714,63800.0
1308,-118.75,34.27,24.0,3241.0,461.0,1567.0,446.0,5.5983,233300.0
1309,-118.21,33.93,33.0,2739.0,801.0,3423.0,741.0,2.2847,132700.0
1310,-122.37,37.96,37.0,1572.0,402.0,1046.0,350.0,0.7403,68600.0
1311,-121.98,37.28,27.0,3526.0,589.0,1725.0,553.0,5.7812,275000.0
1312,-117.03,32.61,23.0,1553.0,216.0,778.0,229.0,5.1538,171300.0
1313,-117.28,34.41,14.0,2105.0,396.0,960.0,396.0,2.9934,118200.0
1314,-118.02,34.13,33.0,2874.0,458.0,1239.0,431.0,5.2329,430900.0
1315,-117.9,34.06,33.0,1330.0,209.0,578.0,192.0,5.6406,266200.0
1316,-118.47,34.24,19.0,2405.0,661.0,1855.0,621.0,2.3111,255400.0
1317,-122.49,37.86,35.0,2729.0,538.0,969.0,528.0,6.7669,500001.0
1318,-121.44,38.68,19.0,2476.0,534.0,1355.0,463.0,2.0625,94400.0
1319,-118.36,34.2,14.0,1878.0,614.0,1874.0,559.0,2.5267,231800.0
1320,-117.28,33.06,8.0,4172.0,1022.0,2585.0,941.0,4.0118,245800.0
1321,-122.43,37.73,52.0,1142.0,224.0,494.0,206.0,5.0602,298900.0
1322,-118.13,34.13,52.0,2826.0,381.0,924.0,365.0,7.9976,500001.0
1323,-118.05,33.95,33.0,1954.0,390.0,1600.0,376.0,3.6125,170800.0
1324,-121.99,38.26,18.0,921.0,126.0,368.0,120.0,6.0842,261100.0
1325,-122.47,37.78,52.0,1941.0,436.0,955.0,425.0,4.1339,396400.0
1326,-121.27,38.66,15.0,2642.0,520.0,1032.0,475.0,4.1382,189800.0
1327,-122.24,37.81,52.0,2026.0,482.0,709.0,456.0,3.2727,268500.0
1328,-121.44,38.47,5.0,5666.0,1178.0,3139.0,1131.0,3.3608,108900.0
1329,-118.12,33.77,10.0,7264.0,1137.0,2528.0,1057.0,10.2233,500001.0
1330,-117.98,33.94,32.0,2562.0,491.0,1222.0,446.0,4.0985,226200.0
1331,-118.07,34.16,35.0,2459.0,438.0,970.0,437.0,4.2143,369400.0
1332,-118.19,34.14,46.0,2387.0,488.0,1181.0,456.0,3.6058,257900.0
1333,-118.21,34.12,52.0,1301.0,389.0,1189.0,361.0,2.5139,190000.0
1334,-121.92,36.63,36.0,877.0,175.0,349.0,168.0,3.4167,339100.0
1335,-117.97,33.84,18.0,1063.0,209.0,462.0,223.0,2.8348,219000.0
1336,-118.41,33.99,39.0,3014.0,822.0,3212.0,777.0,1.1985,215000.0
1337,-119.44,36.6,34.0,864.0,184.0,579.0,171.0,2.0417,72500.0
1338,-122.7,39.14,13.0,532.0,111.0,214.0,62.0,3.3929,108300.0
1339,-122.3,37.56,37.0,1962.0,367.0,1267.0,382.0,4.7344,271800.0
1340,-121.99,37.54,26.0,2332.0,371.0,1285.0,404.0,5.388,225000.0
1341,-118.38,33.98,25.0,7105.0,1012.0,2519.0,1004.0,6.8112,500001.0
1342,-117.98,33.83,17.0,3506.0,992.0,2104.0,893.0,3.3006,185800.0
1343,-117.96,33.68,25.0,2004.0,349.0,1085.0,343.0,4.7656,230700.0
1344,-117.64,33.66,6.0,5221.0,1217.0,2597.0,1119.0,4.6076,204000.0
1345,-121.29,37.33,36.0,48.0,12.0,27.0,8.0,4.0,75000.0
1346,-122.44,37.77,52.0,5604.0,1268.0,2023.0,1196.0,4.4085,400000.0
1347,-118.33,33.98,28.0,3889.0,1199.0,3121.0,1046.0,1.8806,113900.0
1348,-121.29,37.99,30.0,1271.0,528.0,2019.0,524.0,1.5152,81300.0
1349,-121.8,37.35,17.0,2529.0,423.0,1756.0,429.0,5.1017,240700.0
1350,-119.29,36.53,33.0,1509.0,352.0,1734.0,336.0,1.625,50300.0
1351,-118.11,34.03,36.0,1493.0,316.0,989.0,293.0,3.5272,213700.0
1352,-121.87,37.42,19.0,12128.0,2112.0,6810.0,2040.0,6.4419,264500.0
1353,-122.09,37.7,33.0,4413.0,1107.0,2239.0,1051.0,2.9861,208200.0
1354,-122.29,37.87,52.0,2225.0,460.0,1145.0,430.0,2.6165,150000.0
1355,-117.11,32.66,52.0,25.0,5.0,14.0,9.0,1.625,118800.0
1356,-121.9,37.39,42.0,42.0,14.0,26.0,14.0,1.7361,500001.0
1357,-117.52,33.88,21.0,722.0,178.0,770.0,165.0,2.5656,102500.0
1358,-121.47,38.7,31.0,1007.0,181.0,563.0,185.0,3.625,91300.0
1359,-122.28,37.52,27.0,2958.0,655.0,1285.0,577.0,4.0801,397800.0
1360,-118.41,34.25,33.0,827.0,192.0,981.0,184.0,2.6429,143100.0
1361,-122.25,37.8,52.0,2087.0,510.0,1197.0,488.0,3.0149,218400.0
1362,-119.05,34.24,24.0,4341.0,646.0,1929.0,703.0,5.4298,279600.0
1363,-118.26,34.06,33.0,1950.0,1047.0,3707.0,1012.0,1.7238,110000.0
1364,-117.09,32.7,15.0,869.0,217.0,887.0,216.0,1.4583,84200.0
1365,-117.39,34.07,15.0,1966.0,331.0,1118.0,323.0,3.8558,122700.0
1366,-122.22,37.79,37.0,2343.0,574.0,1608.0,523.0,2.1494,132500.0
1367,-118.43,34.04,52.0,2425.0,435.0,962.0,412.0,5.8587,494700.0
1368,-117.56,33.88,36.0,838.0,210.0,722.0,180.0,2.4861,96200.0
1369,-118.13,34.16,52.0,1787.0,427.0,1107.0,410.0,2.5664,215000.0
1370,-122.21,37.47,33.0,1266.0,415.0,1991.0,334.0,2.92,202800.0
1371,-118.08,33.78,34.0,2287.0,347.0,1051.0,346.0,5.5767,372000.0
1372,-118.23,34.21,29.0,2584.0,608.0,1217.0,568.0,3.3287,273400.0
1373,-117.23,32.73,44.0,1168.0,263.0,509.0,256.0,2.7273,269700.0
1374,-118.19,33.77,21.0,2103.0,727.0,1064.0,603.0,1.6178,137500.0
1375,-117.17,32.81,26.0,788.0,127.0,346.0,125.0,5.0603,185700.0
1376,-122.0,36.97,39.0,2702.0,646.0,1136.0,491.0,2.8941,256700.0
1377,-120.61,35.12,12.0,3430.0,793.0,1840.0,720.0,2.9821,162000.0
1378,-118.17,33.83,46.0,1362.0,214.0,531.0,222.0,4.3125,290500.0
1379,-117.86,33.89,24.0,2002.0,253.0,820.0,241.0,6.9612,274500.0
1380,-118.51,34.22,36.0,1493.0,285.0,766.0,272.0,4.8646,213200.0
1381,-118.26,33.9,38.0,1566.0,318.0,981.0,318.0,4.0234,111900.0
1382,-118.02,34.04,27.0,5640.0,1001.0,3538.0,978.0,5.065,215400.0
1383,-118.37,34.1,37.0,407.0,67.0,100.0,47.0,15.0001,500001.0
1384,-117.99,33.79,35.0,2301.0,467.0,2272.0,454.0,3.9566,167800.0
1385,-122.42,37.71,44.0,2080.0,489.0,1781.0,478.0,3.6827,215300.0
1386,-117.25,33.93,8.0,10110.0,1761.0,5804.0,1703.0,4.2654,137600.0
1387,-122.04,37.85,27.0,6039.0,780.0,2181.0,761.0,9.5862,469400.0
1388,-117.23,32.87,11.0,3123.0,740.0,1223.0,634.0,5.417,196800.0
1389,-117.16,32.81,35.0,1213.0,200.0,532.0,181.0,3.6806,172400.0
1390,-118.09,33.9,37.0,1147.0,258.0,742.0,242.0,4.0461,153500.0
1391,-118.08,34.07,32.0,4089.0,975.0,3775.0,955.0,3.29,205500.0
1392,-117.09,32.79,31.0,2019.0,417.0,872.0,386.0,3.1964,177700.0
1393,-121.66,37.13,20.0,4477.0,924.0,2656.0,871.0,3.8788,226900.0
1394,-118.24,33.96,34.0,946.0,254.0,1101.0,239.0,1.7396,105900.0
1395,-122.02,37.53,21.0,4280.0,673.0,2216.0,681.0,5.7072,242200.0
1396,-117.82,33.9,25.0,1137.0,170.0,524.0,164.0,7.5744,259300.0
1397,-118.21,33.94,34.0,710.0,205.0,1134.0,233.0,2.7734,141100.0
1398,-117.88,34.0,32.0,265.0,51.0,170.0,50.0,3.9375,187500.0
1399,-118.11,33.86,36.0,2750.0,487.0,1386.0,458.0,4.9904,221700.0
1400,-118.86,34.07,16.0,1409.0,244.0,970.0,172.0,8.0144,500001.0
1401,-122.49,38.32,30.0,1631.0,284.0,788.0,284.0,3.3098,195500.0
1402,-121.66,39.66,17.0,3502.0,655.0,1763.0,613.0,2.9625,101200.0
1403,-122.33,37.93,34.0,2326.0,471.0,1356.0,441.0,2.3475,90300.0
1404,-117.28,33.2,20.0,4835.0,854.0,2983.0,834.0,4.3428,152100.0
1405,-122.16,37.72,38.0,1007.0,245.0,618.0,239.0,2.875,144800.0
1406,-117.85,34.12,30.0,4367.0,1033.0,2524.0,954.0,3.0448,192100.0
1407,-119.26,35.5,38.0,2536.0,409.0,1133.0,430.0,4.2375,78600.0
1408,-123.35,40.99,23.0,141.0,59.0,47.0,23.0,1.125,66000.0
1409,-118.14,34.16,39.0,2776.0,840.0,2546.0,773.0,2.575,153500.0
1410,-118.39,34.23,43.0,1193.0,299.0,1184.0,320.0,2.1518,161600.0
1411,-117.03,32.79,17.0,7352.0,1699.0,3331.0,1634.0,2.7006,166300.0
1412,-117.84,33.8,34.0,2004.0,331.0,843.0,328.0,3.59,230600.0
1413,-116.69,33.5,13.0,1187.0,255.0,442.0,179.0,1.9107,155700.0
1414,-121.09,37.61,42.0,1787.0,296.0,921.0,287.0,3.8864,171400.0
1415,-117.14,32.76,35.0,2539.0,661.0,1308.0,629.0,2.6777,146400.0
1416,-122.69,38.46,32.0,2970.0,504.0,1117.0,512.0,5.0,275900.0
1417,-121.13,38.55,8.0,530.0,109.0,398.0,96.0,4.2031,212500.0
1418,-121.87,37.27,25.0,1730.0,226.0,721.0,243.0,7.5845,279300.0
1419,-117.91,33.66,26.0,5761.0,1326.0,2681.0,1116.0,4.0341,243300.0
1420,-121.94,37.34,42.0,2174.0,420.0,1304.0,464.0,3.1429,286500.0
1421,-121.83,37.95,17.0,1133.0,244.0,716.0,235.0,2.875,162500.0
1422,-124.17,41.8,16.0,2739.0,480.0,1259.0,436.0,3.7557,109400.0
1423,-118.33,34.06,52.0,1368.0,231.0,737.0,248.0,8.3617,433800.0
1424,-118.24,33.8,28.0,636.0,169.0,788.0,143.0,3.6161,131300.0
1425,-122.59,38.12,25.0,7784.0,1145.0,3445.0,1166.0,6.0132,287900.0
1426,-122.48,37.71,29.0,1048.0,150.0,455.0,152.0,6.1278,417600.0
1427,-120.73,37.38,37.0,653.0,176.0,827.0,176.0,1.9236,64400.0
1428,-117.04,32.62,26.0,3620.0,607.0,2000.0,593.0,4.9962,156000.0
1429,-118.44,34.27,36.0,1111.0,275.0,1333.0,266.0,3.5347,158100.0
1430,-121.0,37.61,36.0,2647.0,604.0,2045.0,550.0,2.273,62900.0
1431,-117.84,33.89,24.0,3935.0,625.0,1912.0,593.0,5.7951,226900.0
1432,-122.25,37.77,52.0,1527.0,320.0,825.0,264.0,3.4531,208800.0
1433,-118.36,34.1,37.0,7097.0,2010.0,2913.0,1939.0,2.875,300000.0
1434,-116.92,32.79,24.0,4055.0,742.0,2123.0,744.0,4.5224,142000.0
1435,-121.94,38.35,8.0,3157.0,559.0,1758.0,569.0,4.412,140100.0
1436,-120.87,35.41,16.0,2168.0,444.0,782.0,374.0,3.0187,278100.0
1437,-118.1,33.83,36.0,2000.0,343.0,956.0,352.0,5.3735,234400.0
1438,-117.99,34.07,31.0,1507.0,369.0,1548.0,347.0,3.4327,147200.0
1439,-121.49,37.94,31.0,1860.0,394.0,1848.0,293.0,2.2891,162500.0
1440,-119.63,36.32,36.0,1518.0,287.0,749.0,255.0,2.2333,61000.0
1441,-121.89,39.76,15.0,10265.0,1860.0,4591.0,1906.0,3.07,142600.0
1442,-117.11,32.76,31.0,2293.0,549.0,1108.0,557.0,3.3854,204400.0
1443,-118.14,34.07,42.0,1036.0,199.0,656.0,215.0,4.1902,235000.0
1444,-118.26,33.95,38.0,1387.0,346.0,1240.0,355.0,1.6898,95100.0
1445,-122.35,40.56,16.0,2801.0,614.0,1695.0,563.0,1.9,81600.0
1446,-118.26,34.06,40.0,637.0,273.0,1150.0,263.0,1.8625,131300.0
1447,-117.82,33.71,9.0,5206.0,992.0,4660.0,978.0,2.885,162500.0
1448,-119.98,38.96,25.0,2443.0,444.0,868.0,342.0,3.5417,114800.0
1449,-118.43,34.09,27.0,1613.0,200.0,497.0,197.0,7.9835,500001.0
1450,-117.14,32.75,20.0,1182.0,379.0,678.0,326.0,2.1937,162500.0
1451,-118.47,34.3,16.0,2495.0,551.0,2314.0,567.0,3.6736,192200.0
1452,-121.78,38.68,39.0,2806.0,662.0,1659.0,638.0,1.9787,97800.0
1453,-122.28,37.8,52.0,96.0,31.0,191.0,34.0,0.75,162500.0
1454,-117.21,32.8,19.0,786.0,282.0,525.0,229.0,1.7273,137500.0
1455,-121.46,38.54,48.0,1001.0,205.0,605.0,175.0,1.8333,58200.0
1456,-121.13,36.21,30.0,1484.0,414.0,1200.0,351.0,1.7548,95800.0
1457,-122.53,37.97,52.0,205.0,119.0,228.0,132.0,1.9063,200000.0
1458,-122.35,37.92,36.0,921.0,200.0,585.0,236.0,1.9224,94000.0
1459,-122.12,37.28,21.0,349.0,64.0,149.0,56.0,5.8691,360000.0
1460,-121.32,38.26,4.0,6125.0,1063.0,3077.0,953.0,4.1179,134600.0
1461,-121.91,36.62,40.0,1292.0,271.0,504.0,230.0,2.475,258300.0
1462,-117.81,33.71,16.0,2666.0,387.0,1227.0,347.0,7.3769,302400.0
1463,-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,69700.0
1464,-119.19,34.17,27.0,2183.0,364.0,1458.0,388.0,4.4567,191100.0
1465,-117.82,33.79,26.0,2641.0,633.0,3657.0,617.0,4.1339,222300.0
1466,-118.27,34.16,48.0,1301.0,253.0,637.0,260.0,4.3438,252700.0
1467,-118.33,34.1,45.0,1913.0,696.0,1552.0,611.0,2.0888,237500.0
1468,-122.29,37.91,46.0,2085.0,346.0,748.0,354.0,4.0536,262000.0
1469,-118.02,33.82,21.0,2052.0,456.0,1173.0,432.0,3.7885,204500.0
1470,-118.22,33.96,35.0,1437.0,474.0,2113.0,484.0,2.6179,158800.0
1471,-116.89,32.82,18.0,2515.0,443.0,1442.0,449.0,5.0201,154400.0
1472,-117.95,33.86,35.0,2478.0,431.0,1333.0,427.0,5.2099,191400.0
1473,-122.27,37.48,26.0,3542.0,507.0,1392.0,524.0,8.5184,500001.0
1474,-120.51,39.52,26.0,2286.0,444.0,498.0,216.0,2.065,96100.0
1475,-118.42,34.09,40.0,3552.0,392.0,1024.0,370.0,15.0001,500001.0
1476,-119.5,35.27,23.0,3827.0,696.0,1993.0,617.0,3.0742,57900.0
1477,-122.91,39.07,21.0,2202.0,484.0,1000.0,381.0,2.4423,102300.0
1478,-122.46,37.77,52.0,1824.0,388.0,799.0,363.0,3.75,435700.0
1479,-121.54,36.99,27.0,2361.0,449.0,1782.0,397.0,3.2614,305000.0
1480,-118.45,34.19,37.0,1073.0,254.0,739.0,253.0,2.4667,192200.0
1481,-117.95,34.05,35.0,1309.0,276.0,1113.0,253.0,4.375,156500.0
1482,-120.56,35.48,12.0,4161.0,731.0,1609.0,615.0,5.0947,267500.0
1483,-122.46,37.65,21.0,2751.0,502.0,2027.0,491.0,5.2573,322900.0
1484,-117.85,33.76,33.0,1866.0,327.0,1053.0,371.0,4.5461,213800.0
1485,-118.21,33.92,37.0,1705.0,403.0,1839.0,410.0,2.5833,132700.0
1486,-118.17,33.98,31.0,1236.0,329.0,1486.0,337.0,3.0938,155400.0
1487,-121.79,37.34,20.0,2018.0,328.0,1196.0,323.0,4.9318,262400.0
1488,-117.98,33.83,32.0,1133.0,166.0,523.0,187.0,6.213,230800.0
1489,-118.43,34.3,37.0,1394.0,313.0,1111.0,327.0,3.6023,161800.0
1490,-121.69,39.36,34.0,842.0,186.0,635.0,165.0,1.8355,63000.0
1491,-117.27,33.77,16.0,2876.0,576.0,1859.0,545.0,2.0878,101300.0
1492,-122.41,37.59,40.0,2401.0,383.0,894.0,356.0,5.6493,422400.0
1493,-117.48,34.1,30.0,2287.0,531.0,1796.0,503.0,2.5833,90600.0
1494,-117.06,32.7,12.0,3943.0,737.0,3280.0,751.0,4.112,141400.0
1495,-121.92,36.63,40.0,1076.0,193.0,406.0,180.0,3.4943,311100.0
1496,-120.44,37.31,16.0,3369.0,532.0,1770.0,574.0,5.2662,126200.0
1497,-117.18,32.7,44.0,2655.0,514.0,1102.0,489.0,3.6759,368800.0
1498,-121.57,39.12,30.0,2601.0,534.0,1702.0,506.0,2.08,56600.0
1499,-122.21,37.79,52.0,762.0,190.0,600.0,195.0,3.0893,125000.0
